Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","689","Chillies and peppers, dry","2009","2009","USD","7.603423","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","689","Chillies and peppers, dry","2010","2010","USD","7.91395","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","689","Chillies and peppers, dry","2011","2011","USD","9.360314","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","689","Chillies and peppers, dry","2012","2012","USD","9.852246","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","689","Chillies and peppers, dry","2013","2013","USD","9.923553","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","689","Chillies and peppers, dry","2014","2014","USD","10.022878","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","689","Chillies and peppers, dry","2015","2015","USD","9.984838","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","1991","1991","USD","16.212195","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","1992","1992","USD","10.035739","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","1993","1993","USD","10.081575","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","1994","1994","USD","11.429572","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","1995","1995","USD","10.926896","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","1996","1996","USD","12.370987","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","1997","1997","USD","21.596945","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","1998","1998","USD","9.942804","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","1999","1999","USD","7.663967","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2000","2000","USD","14.799193","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2001","2001","USD","16.234183","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2002","2002","USD","37.708977","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2003","2003","USD","28.531533","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2004","2004","USD","31.0537","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2005","2005","USD","22.553451","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2006","2006","USD","17.059648","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2007","2007","USD","26.256318","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2008","2008","USD","42.013053","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2009","2009","USD","27.742997","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2010","2010","USD","30.767449","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2011","2011","USD","37.082718","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2012","2012","USD","37.555308","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2013","2013","USD","39.873678","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2014","2014","USD","34.96955","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","249","Coconuts","2015","2015","USD","36.068737","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","656","Coffee, green","1991","1991","USD","0.490312","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","656","Coffee, green","1992","1992","USD","0.320359","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","656","Coffee, green","1993","1993","USD","0.411582","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","656","Coffee, green","1994","1994","USD","0.441046","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","656","Coffee, green","1995","1995","USD","0.537776","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","656","Coffee, green","1996","1996","USD","0.688812","Fc","Calculated data"
"QV","Value of Agricultural Production","115","Cambodia","57","Gross Production Value (current million US$)","656","Coffee, green","1997","1997","USD","0.936105","Fc","Calculated data"
